,hlda,rmsd,V
7331,7.35,3.15,11.443468023883932
7332,7.35,3.25,12.060408865169249
7333,7.35,3.35,12.557816451949217
7334,7.35,3.4499999999999997,12.916264405411688
7335,7.35,3.55,13.295671700744663
7336,7.35,3.65,13.855830273953806
7337,7.35,3.75,14.684373097729793
7338,7.35,3.85,15.690639845050416
7339,7.35,3.95,16.685406184607114
7340,7.35,4.050000000000001,17.714569709796507
7341,7.35,4.1499999999999995,18.348751077444433
7342,7.35,4.25,18.53454464309032
7343,7.35,4.35,19.30184325714592
7344,7.35,4.45,20.642633188905002
7345,7.35,4.55,21.721780085762422
7346,7.35,4.65,22.603019753212767
7347,7.35,4.75,23.037127501831453
7348,7.35,4.85,23.755000796560445
7349,7.35,4.95,24.880546366152124
7350,7.35,5.05,26.40909525525286
7351,7.35,5.15,28.138549710785927
7352,7.35,5.25,29.332922915384337
7353,7.35,5.3500000000000005,30.523275807585254
7354,7.35,5.45,30.99088934434264
7355,7.35,5.550000000000001,32.84345219883593
7407,7.45,0.75,18.412962837535854
7408,7.45,0.8500000000000001,16.63729619854179
7409,7.45,0.95,15.58021979406347
7410,7.45,1.05,14.64304077589729
7411,7.45,1.1500000000000001,13.96826065807429
7412,7.45,1.25,13.218664016324995
7413,7.45,1.35,12.677476391767323
7414,7.45,1.45,12.157100899331251
7415,7.45,1.55,11.700605591181969
7416,7.45,1.6500000000000001,11.371688408768069
7417,7.45,1.75,11.205147118096686
7418,7.45,1.85,11.193188449215361
7419,7.45,1.9500000000000002,11.13945016734139
7420,7.45,2.05,11.136850995212216
7421,7.45,2.15,11.127711605344253
7422,7.45,2.25,11.1734138627279
7423,7.45,2.3499999999999996,11.239498654552438
7424,7.45,2.45,11.253027796668517
7425,7.45,2.55,11.175492138822474
7426,7.45,2.6500000000000004,11.03971910115143
7427,7.45,2.75,10.947632325817073
7428,7.45,2.8499999999999996,10.78417996278566
7429,7.45,2.9499999999999997,10.778667028462936
7430,7.45,3.05,11.0062957646269
7431,7.45,3.15,11.501007572879974
7432,7.45,3.25,12.162331091852586
7433,7.45,3.35,12.719772654359508
7434,7.45,3.4499999999999997,13.09503684454771
7435,7.45,3.55,13.452436990157969
7436,7.45,3.65,14.047440040159954
7437,7.45,3.75,14.95933330686389
7438,7.45,3.85,16.04076478578611
7439,7.45,3.95,17.12030093919112
7440,7.45,4.050000000000001,18.06424240519781
7441,7.45,4.1499999999999995,18.692185759735715
7442,7.45,4.25,19.028507309424064
7443,7.45,4.35,19.84025442091047
7444,7.45,4.45,21.250213471829397
7445,7.45,4.55,22.526778904191865
7446,7.45,4.65,23.47364439461017
7447,7.45,4.75,24.052128812210544
7448,7.45,4.85,24.69857671528198
7449,7.45,4.95,25.745534572740336
7450,7.45,5.05,27.23667272279081
7451,7.45,5.15,29.46673339231632
7452,7.45,5.25,30.169921452982873
7453,7.45,5.3500000000000005,31.86403282947258
7454,7.45,5.45,33.360807060462655
7455,7.45,5.550000000000001,34.96702112367891
7506,7.55,0.65,19.163621795790498
7507,7.55,0.75,17.96743465568029
7508,7.55,0.8500000000000001,16.731477527971798
7509,7.55,0.95,15.505131498293041
7510,7.55,1.05,14.563542911181777
7511,7.55,1.1500000000000001,13.724460789444837
7512,7.55,1.25,13.12031197992229
7513,7.55,1.35,12.530112709587225
7514,7.55,1.45,12.044662730079816
7515,7.55,1.55,11.581029518456388
7516,7.55,1.6500000000000001,11.242161169337994
7517,7.55,1.75,11.115302106606896
7518,7.55,1.85,11.116217567232923
7519,7.55,1.9500000000000002,11.027291555065046
7520,7.55,2.05,11.034425919843303
7521,7.55,2.15,11.128819571026547
7522,7.55,2.25,11.233167573740584
7523,7.55,2.3499999999999996,11.27916177353493
7524,7.55,2.45,11.30286254310928
7525,7.55,2.55,11.22868333831228
7526,7.55,2.6500000000000004,11.089869853134921
7527,7.55,2.75,10.962720971210658
7528,7.55,2.8499999999999996,10.835011559857856
7529,7.55,2.9499999999999997,10.836665192445961
7530,7.55,3.05,11.050939244201086
7531,7.55,3.15,11.587774272817459
7532,7.55,3.25,12.197876230431103
7533,7.55,3.35,12.861098967486393
7534,7.55,3.4499999999999997,13.256609806193413
7535,7.55,3.55,13.607588280377106
7536,7.55,3.65,14.2219313650116
7537,7.55,3.75,15.253781114248993
7538,7.55,3.85,16.473733782068283
7539,7.55,3.95,17.497656144779093
7540,7.55,4.050000000000001,18.546808701426713
7541,7.55,4.1499999999999995,19.229276282195144
7542,7.55,4.25,19.51891075543443
7543,7.55,4.35,20.432720933700484
7544,7.55,4.45,21.876408356729424
7545,7.55,4.55,23.329157672186394
7546,7.55,4.65,24.288497065607213
7547,7.55,4.75,25.000268233148255
7548,7.55,4.85,25.745887380720294
7549,7.55,4.95,26.92905530479177
7550,7.55,5.05,28.605901030178075
7551,7.55,5.15,30.602738993081072
7552,7.55,5.25,32.04528837151268
7553,7.55,5.3500000000000005,32.91286902670789
7554,7.55,5.45,33.783582843241646
7605,7.65,0.55,20.46207193899798
7606,7.65,0.65,20.46932945039311
7607,7.65,0.75,17.456496511305886
7608,7.65,0.8500000000000001,16.58532620300267
7609,7.65,0.95,15.22532362966302
7610,7.65,1.05,14.409030355570287
7611,7.65,1.1500000000000001,13.541639728344226
7612,7.65,1.25,12.926404184606971
7613,7.65,1.35,12.419339496750736
7614,7.65,1.45,11.94532905943799
7615,7.65,1.55,11.468804732566952
7616,7.65,1.6500000000000001,11.110526990376659
7617,7.65,1.75,10.9742804751959
7618,7.65,1.85,10.974934072326274
7619,7.65,1.9500000000000002,10.966366535713687
7620,7.65,2.05,10.993819030667684
7621,7.65,2.15,11.11715779873016
7622,7.65,2.25,11.17996823525024
7623,7.65,2.3499999999999996,11.283247905675921
7624,7.65,2.45,11.363432985132736
7625,7.65,2.55,11.258548516122193
7626,7.65,2.6500000000000004,11.153659446806998
7627,7.65,2.75,11.03926933290416
7628,7.65,2.8499999999999996,10.905253965480306
7629,7.65,2.9499999999999997,10.917186448012064
7630,7.65,3.05,11.137154261449751
7631,7.65,3.15,11.62551941862907
7632,7.65,3.25,12.300912084710152
7633,7.65,3.35,13.020198380706919
7634,7.65,3.4499999999999997,13.418697648090708
7635,7.65,3.55,13.82737102001989
7636,7.65,3.65,14.444848327601708
7637,7.65,3.75,15.526928095610469
7638,7.65,3.85,16.795248366555672
7639,7.65,3.95,17.952202339233686
7640,7.65,4.050000000000001,18.942133404730065
7641,7.65,4.1499999999999995,19.672701417084923
7642,7.65,4.25,20.02872217903834
7643,7.65,4.35,21.012310839896024
7644,7.65,4.45,22.56085194528129
7645,7.65,4.55,24.143714862076852
7646,7.65,4.65,25.22129340891705
7647,7.65,4.75,25.780161773605705
7648,7.65,4.85,26.54411278135198
7649,7.65,4.95,28.004519480839345
7650,7.65,5.05,29.58796415923877
7651,7.65,5.15,31.74846928401354
7652,7.65,5.25,34.012918292432026
7653,7.65,5.3500000000000005,34.75626736659241
7654,7.65,5.45,36.17428438191616
7706,7.75,0.65,18.776938941713365
7707,7.75,0.75,17.192932672276633
7708,7.75,0.8500000000000001,16.144453529456353
7709,7.75,0.95,15.019706997396016
7710,7.75,1.05,14.12247667097043
7711,7.75,1.1500000000000001,13.454164935359705
7712,7.75,1.25,12.783120972654444
7713,7.75,1.35,12.256263650961724
7714,7.75,1.45,11.797042131500914
7715,7.75,1.55,11.302708609838184
7716,7.75,1.6500000000000001,10.948083509542696
7717,7.75,1.75,10.864604258084453
7718,7.75,1.85,10.881894680059075
7719,7.75,1.9500000000000002,10.881420140940596
7720,7.75,2.05,11.003775151546423
7721,7.75,2.15,11.135658808567806
7722,7.75,2.25,11.230797355235314
7723,7.75,2.3499999999999996,11.357562288655812
7724,7.75,2.45,11.352360051831988
7725,7.75,2.55,11.327864845030955
7726,7.75,2.6500000000000004,11.223032748719541
7727,7.75,2.75,11.057426735371156
7728,7.75,2.8499999999999996,10.981374852710632
7729,7.75,2.9499999999999997,11.01924491448706
7730,7.75,3.05,11.25846606450802
7731,7.75,3.15,11.678501481191939
7732,7.75,3.25,12.332546256594096
7733,7.75,3.35,13.137879127915294
7734,7.75,3.4499999999999997,13.62496964683603
7735,7.75,3.55,14.016748930729957
7736,7.75,3.65,14.734527742278763
7737,7.75,3.75,15.858650048384591
7738,7.75,3.85,17.17502191691298
7739,7.75,3.95,18.323777792829034
7740,7.75,4.050000000000001,19.42201843108521
7741,7.75,4.1499999999999995,20.308538186668898
7742,7.75,4.25,20.61787399539078
7743,7.75,4.35,21.643248992763297
7744,7.75,4.45,23.303309621947673
7745,7.75,4.55,24.85012101278326
7746,7.75,4.65,26.072217422571036
7747,7.75,4.75,26.82824918279127
7748,7.75,4.85,27.64096094277653
7749,7.75,4.95,29.096953826883745
7750,7.75,5.05,31.326046309214508
7751,7.75,5.15,33.123346057776004
7752,7.75,5.25,35.28009237977936
7753,7.75,5.3500000000000005,36.03217177056314
7755,7.75,5.550000000000001,37.47461357263977
7806,7.8500000000000005,0.65,18.511740225184205
7807,7.8500000000000005,0.75,17.198451976251953
7808,7.8500000000000005,0.8500000000000001,15.765397980494567
7809,7.8500000000000005,0.95,14.842500431190095
7810,7.8500000000000005,1.05,13.81480157222843
7811,7.8500000000000005,1.1500000000000001,13.164888932013797
7812,7.8500000000000005,1.25,12.593634423980639
7813,7.8500000000000005,1.35,12.106410142355369
7814,7.8500000000000005,1.45,11.65981292047227
7815,7.8500000000000005,1.55,11.174603218415601
7816,7.8500000000000005,1.6500000000000001,10.834282234635497
7817,7.8500000000000005,1.75,10.816772413515867
7818,7.8500000000000005,1.85,10.784975815490698
7819,7.8500000000000005,1.9500000000000002,10.858725422606987
7820,7.8500000000000005,2.05,10.99841685823397
7821,7.8500000000000005,2.15,11.169576147038194
7822,7.8500000000000005,2.25,11.259667805631326
7823,7.8500000000000005,2.3499999999999996,11.36308513132702
7824,7.8500000000000005,2.45,11.440394666505869
7825,7.8500000000000005,2.55,11.366519081815994
7826,7.8500000000000005,2.6500000000000004,11.21572251075569
7827,7.8500000000000005,2.75,11.142514324110147
7828,7.8500000000000005,2.8499999999999996,11.07897527010689
7829,7.8500000000000005,2.9499999999999997,11.150006097173016
7830,7.8500000000000005,3.05,11.341198651134057
7831,7.8500000000000005,3.15,11.734656338487305
7832,7.8500000000000005,3.25,12.405585647445816
7833,7.8500000000000005,3.35,13.331523998126192
7834,7.8500000000000005,3.4499999999999997,13.859636141380527
7835,7.8500000000000005,3.55,14.257632560078742
7836,7.8500000000000005,3.65,14.940546370398556
7837,7.8500000000000005,3.75,16.134060379635542
7838,7.8500000000000005,3.85,17.53370483978236
7839,7.8500000000000005,3.95,18.724360998220817
7840,7.8500000000000005,4.050000000000001,19.882261572048666
7841,7.8500000000000005,4.1499999999999995,20.78426312213901
7842,7.8500000000000005,4.25,21.16833548026013
7843,7.8500000000000005,4.35,22.241035580950182
7844,7.8500000000000005,4.45,24.06069811817107
7845,7.8500000000000005,4.55,25.7380700476358
7846,7.8500000000000005,4.65,27.064202701029956
7847,7.8500000000000005,4.75,28.19743573356706
7848,7.8500000000000005,4.85,28.745052106943074
7849,7.8500000000000005,4.95,29.902912693507393
7850,7.8500000000000005,5.05,32.071823282623114
7851,7.8500000000000005,5.15,35.06596553777314
7852,7.8500000000000005,5.25,35.84516053966245
7904,7.95,0.44999999999999996,20.176524305638864
7905,7.95,0.55,20.210824884873837
7906,7.95,0.65,18.42886892167939
7907,7.95,0.75,16.494187798166095
7908,7.95,0.8500000000000001,15.482747477458332
7909,7.95,0.95,14.545184510788388
7910,7.95,1.05,13.68458782579623
7911,7.95,1.1500000000000001,13.005231466451855
7912,7.95,1.25,12.368419432281359
7913,7.95,1.35,11.96438316744281
7914,7.95,1.45,11.51016288687943
7915,7.95,1.55,11.021999435365684
7916,7.95,1.6500000000000001,10.779451911210725
7917,7.95,1.75,10.776109966814818
7918,7.95,1.85,10.767326215883523
7919,7.95,1.9500000000000002,10.879249151013777
7920,7.95,2.05,11.076450056721757
7921,7.95,2.15,11.212403214013463
7922,7.95,2.25,11.313905751364576
7923,7.95,2.3499999999999996,11.360411646584216
7924,7.95,2.45,11.451830670004648
7925,7.95,2.55,11.406337195678347
7926,7.95,2.6500000000000004,11.247146130234343
7927,7.95,2.75,11.169824917359067
7928,7.95,2.8499999999999996,11.175902273675806
7929,7.95,2.9499999999999997,11.268095563756367
7930,7.95,3.05,11.44489447219608
7931,7.95,3.15,11.77711821204701
7932,7.95,3.25,12.493688205080733
7933,7.95,3.35,13.474262250912082
7934,7.95,3.4499999999999997,14.052904140479434
7935,7.95,3.55,14.46762302046237
7936,7.95,3.65,15.239311032896497
7937,7.95,3.75,16.447337941706216
7938,7.95,3.85,17.876951263452444
7939,7.95,3.95,19.105292763742014
7940,7.95,4.050000000000001,20.300536133659094
7941,7.95,4.1499999999999995,21.19231297585286
7942,7.95,4.25,21.7814304668552
7943,7.95,4.35,22.880502344775284
7944,7.95,4.45,24.722310040858492
7945,7.95,4.55,26.77734327310544
7946,7.95,4.65,27.92964563003968
7947,7.95,4.75,28.80851401737599
7948,7.95,4.85,30.204524590716208
7949,7.95,4.95,31.786485493930112
7950,7.95,5.05,33.70715338172996
8004,8.05,0.44999999999999996,20.091350726589813
8005,8.05,0.55,20.126633293933494
8006,8.05,0.65,17.364674430423896
8007,8.05,0.75,16.275973054670942
8008,8.05,0.8500000000000001,15.17416045678619
8009,8.05,0.95,14.253306858226184
8010,8.05,1.05,13.403437022077005
8011,8.05,1.1500000000000001,12.800872486703174
8012,8.05,1.25,12.263066086065756
8013,8.05,1.35,11.780653369238358
8014,8.05,1.45,11.346729632805806
8015,8.05,1.55,10.943446402452063
8016,8.05,1.6500000000000001,10.756206571797062
8017,8.05,1.75,10.722121853011208
8018,8.05,1.85,10.77599318985054
8019,8.05,1.9500000000000002,10.931496580310457
8020,8.05,2.05,11.157829799910104
8021,8.05,2.15,11.294473356769409
8022,8.05,2.25,11.35891053178885
8023,8.05,2.3499999999999996,11.395468445130293
8024,8.05,2.45,11.469879080638316
8025,8.05,2.55,11.42407915524818
8026,8.05,2.6500000000000004,11.301810842691593
8027,8.05,2.75,11.21009492268622
8028,8.05,2.8499999999999996,11.29516127924989
8029,8.05,2.9499999999999997,11.40430987680455
8030,8.05,3.05,11.57556683361526
8031,8.05,3.15,11.848464690786278
8032,8.05,3.25,12.604152843635859
8033,8.05,3.35,13.626137062609228
8034,8.05,3.4499999999999997,14.247169697948951
8035,8.05,3.55,14.718336085377127
8036,8.05,3.65,15.508737783271721
8037,8.05,3.75,16.74749968134044
8038,8.05,3.85,18.19205373099216
8039,8.05,3.95,19.447839941104778
8040,8.05,4.050000000000001,20.699263646927612
8041,8.05,4.1499999999999995,21.643017915921863
8042,8.05,4.25,22.316393525347223
8043,8.05,4.35,23.53671527914755
8044,8.05,4.45,25.551037584559797
8045,8.05,4.55,27.59611575753677
8046,8.05,4.65,28.98546579747803
8047,8.05,4.75,29.96168193932425
8048,8.05,4.85,31.013513996497682
8049,8.05,4.95,32.30182931468413
8050,8.05,5.05,35.33149547623734
8105,8.149999999999999,0.55,18.655082533358048
8106,8.149999999999999,0.65,17.34570843594667
8107,8.149999999999999,0.75,16.05504094660398
8108,8.149999999999999,0.8500000000000001,15.003220920996563
8109,8.149999999999999,0.95,14.022333700579193
8110,8.149999999999999,1.05,13.223157098493019
8111,8.149999999999999,1.1500000000000001,12.557242829345896
8112,8.149999999999999,1.25,12.049343363129863
8113,8.149999999999999,1.35,11.646900573049335
8114,8.149999999999999,1.45,11.208322743785892
8115,8.149999999999999,1.55,10.835926312744705
8116,8.149999999999999,1.6500000000000001,10.713839181417544
8117,8.149999999999999,1.75,10.71009771825597
8118,8.149999999999999,1.85,10.762944956505535
8119,8.149999999999999,1.9500000000000002,10.96442803810666
8120,8.149999999999999,2.05,11.180563090028883
8121,8.149999999999999,2.15,11.343968388404997
8122,8.149999999999999,2.25,11.369687276243836
8123,8.149999999999999,2.3499999999999996,11.383254990145087
8124,8.149999999999999,2.45,11.501943557942148
8125,8.149999999999999,2.55,11.45792678140959
8126,8.149999999999999,2.6500000000000004,11.298161031753498
8127,8.149999999999999,2.75,11.273866115139683
8128,8.149999999999999,2.8499999999999996,11.394957457444177
8129,8.149999999999999,2.9499999999999997,11.561402849457012
8130,8.149999999999999,3.05,11.703595435337093
8131,8.149999999999999,3.15,11.972100355433692
8132,8.149999999999999,3.25,12.78497984960401
8133,8.149999999999999,3.35,13.85587344604363
8134,8.149999999999999,3.4499999999999997,14.455662228363513
8135,8.149999999999999,3.55,14.934201488672741
8136,8.149999999999999,3.65,15.78074176586162
8137,8.149999999999999,3.75,17.04464963690503
8138,8.149999999999999,3.85,18.47244442283481
8139,8.149999999999999,3.95,19.758780548411522
8140,8.149999999999999,4.050000000000001,21.14820313161847
8141,8.149999999999999,4.1499999999999995,22.09812287045705
8142,8.149999999999999,4.25,22.920604262047796
8143,8.149999999999999,4.35,24.173951602954926
8144,8.149999999999999,4.45,26.041326376823417
8145,8.149999999999999,4.55,28.29271688967882
8146,8.149999999999999,4.65,30.450683000154502
8147,8.149999999999999,4.75,30.790879775708962
8148,8.149999999999999,4.85,32.759754609841444
8203,8.25,0.35000000000000003,19.857018992676245
8204,8.25,0.44999999999999996,19.918748003733185
8205,8.25,0.55,19.9561226480854
8206,8.25,0.65,17.404394522410175
8207,8.25,0.75,15.396557938820054
8208,8.25,0.8500000000000001,14.701638394963616
8209,8.25,0.95,13.829560765034913
8210,8.25,1.05,13.053441951480375
8211,8.25,1.1500000000000001,12.374065067699854
8212,8.25,1.25,11.863280502726957
8213,8.25,1.35,11.46654810619966
8214,8.25,1.45,11.102651622679616
8215,8.25,1.55,10.748169485697971
8216,8.25,1.6500000000000001,10.655750072950218
8217,8.25,1.75,10.641341918775748
8218,8.25,1.85,10.73826750686631
8219,8.25,1.9500000000000002,10.940996917158918
8220,8.25,2.05,11.249759457147066
8221,8.25,2.15,11.421272969409603
8222,8.25,2.25,11.406543501648574
8223,8.25,2.3499999999999996,11.437000703280422
8224,8.25,2.45,11.48627102772717
8225,8.25,2.55,11.458509604622218
8226,8.25,2.6500000000000004,11.34420300394232
8227,8.25,2.75,11.339797327562712
8228,8.25,2.8499999999999996,11.511527408013547
8229,8.25,2.9499999999999997,11.718191140393586
8230,8.25,3.05,11.910100988010969
8231,8.25,3.15,12.146584249023975
8232,8.25,3.25,13.00225790029781
8233,8.25,3.35,14.05451884741278
8234,8.25,3.4499999999999997,14.652976372339884
8235,8.25,3.55,15.171567654309614
8236,8.25,3.65,16.022764501416507
8237,8.25,3.75,17.367220522114764
8238,8.25,3.85,18.756828886855793
8239,8.25,3.95,20.073670340328416
8240,8.25,4.050000000000001,21.350481358185455
8241,8.25,4.1499999999999995,22.440675355863647
8242,8.25,4.25,23.53340518301463
8243,8.25,4.35,24.74410628430633
8244,8.25,4.45,26.956783464155386
8245,8.25,4.55,29.181141171389022
8246,8.25,4.65,31.061810117966676
8247,8.25,4.75,32.136208084943426
8248,8.25,4.85,34.62658548615206
8249,8.25,4.95,35.491795922841995
8305,8.35,0.55,18.770113151216474
8306,8.35,0.65,16.74800394550437
8307,8.35,0.75,15.291935687174757
8308,8.35,0.8500000000000001,14.26712015762201
8309,8.35,0.95,13.4453468590783
8310,8.35,1.05,12.779602447333767
8311,8.35,1.1500000000000001,12.207688680256819
8312,8.35,1.25,11.710190856731721
8313,8.35,1.35,11.358786677432796
8314,8.35,1.45,10.979607627984546
8315,8.35,1.55,10.665316937281357
8316,8.35,1.6500000000000001,10.613887654473809
8317,8.35,1.75,10.584376700122206
8318,8.35,1.85,10.730811474631905
8319,8.35,1.9500000000000002,10.979270036396903
8320,8.35,2.05,11.287956848293065
8321,8.35,2.15,11.443761027903395
8322,8.35,2.25,11.44135365309131
8323,8.35,2.3499999999999996,11.440573724517764
8324,8.35,2.45,11.52864584936805
8325,8.35,2.55,11.445508789802101
8326,8.35,2.6500000000000004,11.346975218300381
8327,8.35,2.75,11.390627155286966
8328,8.35,2.8499999999999996,11.637332647109428
8329,8.35,2.9499999999999997,11.89404946346647
8330,8.35,3.05,12.102513684313932
8331,8.35,3.15,12.400485325063544
8332,8.35,3.25,13.253122067526952
8333,8.35,3.35,14.266042270854756
8334,8.35,3.4499999999999997,14.867879604223761
8335,8.35,3.55,15.408147167850752
8336,8.35,3.65,16.30337777723046
8337,8.35,3.75,17.601081255605738
8338,8.35,3.85,18.965873807698348
8339,8.35,3.95,20.257617414460345
8340,8.35,4.050000000000001,21.667692888473965
8341,8.35,4.1499999999999995,22.902558328501247
8342,8.35,4.25,23.87377783175469
8343,8.35,4.35,25.26193214635565
8344,8.35,4.45,27.30897181846292
8345,8.35,4.55,29.552637712066087
8346,8.35,4.65,31.50690091701058
8347,8.35,4.75,33.50861591058537
8348,8.35,4.85,34.39770157455689
8404,8.45,0.44999999999999996,19.741227909071654
8405,8.45,0.55,17.988531298951223
8406,8.45,0.65,16.429383306513557
8407,8.45,0.75,15.157172239440339
8408,8.45,0.8500000000000001,14.040855234852986
8409,8.45,0.95,13.2632975875507
8410,8.45,1.05,12.54985367846376
8411,8.45,1.1500000000000001,11.966986939876639
8412,8.45,1.25,11.552913518023535
8413,8.45,1.35,11.209700004225205
8414,8.45,1.45,10.85259781680865
8415,8.45,1.55,10.612308334499334
8416,8.45,1.6500000000000001,10.518631623102845
8417,8.45,1.75,10.527623803221898
8418,8.45,1.85,10.668594123542528
8419,8.45,1.9500000000000002,10.970569444818956
8420,8.45,2.05,11.353195537930965
8421,8.45,2.15,11.48892717286013
8422,8.45,2.25,11.504373580407913
8423,8.45,2.3499999999999996,11.478571533215721
8424,8.45,2.45,11.576688954081105
8425,8.45,2.55,11.500640256246879
8426,8.45,2.6500000000000004,11.392150209996831
8427,8.45,2.75,11.479199297866119
8428,8.45,2.8499999999999996,11.765954688131547
8429,8.45,2.9499999999999997,12.07761895874723
8430,8.45,3.05,12.327896764067857
8431,8.45,3.15,12.686015618812814
8432,8.45,3.25,13.520350226147439
8433,8.45,3.35,14.452989451359883
8434,8.45,3.4499999999999997,15.026522525674833
8435,8.45,3.55,15.621281051791009
8436,8.45,3.65,16.566416827659637
8437,8.45,3.75,17.858700793283614
8438,8.45,3.85,19.291232123658457
8439,8.45,3.95,20.58781595865501
8440,8.45,4.050000000000001,21.879718452862345
8441,8.45,4.1499999999999995,23.044766130773642
8442,8.45,4.25,24.19138675759134
8443,8.45,4.35,25.468707347656135
8444,8.45,4.45,27.455549556286464
8445,8.45,4.55,29.438232735640526
8446,8.45,4.65,31.532045120637328
8447,8.45,4.75,33.94819377530655
8504,8.55,0.44999999999999996,18.957546194666918
8505,8.55,0.55,17.493917512574228
8506,8.55,0.65,16.045552995191127
8507,8.55,0.75,14.952676312160822
8508,8.55,0.8500000000000001,13.725863174624948
8509,8.55,0.95,12.963547752117751
8510,8.55,1.05,12.366781723824745
8511,8.55,1.1500000000000001,11.825588437353655
8512,8.55,1.25,11.413738731996089
8513,8.55,1.35,11.131841617314246
8514,8.55,1.45,10.758311034241201
8515,8.55,1.55,10.565841011064867
8516,8.55,1.6500000000000001,10.477919634659376
8517,8.55,1.75,10.486904383517068
8518,8.55,1.85,10.638645786379263
8519,8.55,1.9500000000000002,10.977886760174583
8520,8.55,2.05,11.406341795983002
8521,8.55,2.15,11.562367497955874
8522,8.55,2.25,11.566048449417776
8523,8.55,2.3499999999999996,11.582957399975754
8524,8.55,2.45,11.632503742701706
8525,8.55,2.55,11.517812839648455
8526,8.55,2.6500000000000004,11.418726169979559
8527,8.55,2.75,11.554402247383296
8528,8.55,2.8499999999999996,11.886285918559462
8529,8.55,2.9499999999999997,12.26097507066599
8530,8.55,3.05,12.595798336515685
8531,8.55,3.15,12.985662478195442
8532,8.55,3.25,13.805066619842645
8533,8.55,3.35,14.666339903488442
8534,8.55,3.4499999999999997,15.204339163051714
8535,8.55,3.55,15.822493069287173
8536,8.55,3.65,16.761688436369898
8537,8.55,3.75,18.105938858837106
8538,8.55,3.85,19.490176544830078
8539,8.55,3.95,20.852605955809192
8540,8.55,4.050000000000001,22.062507665699968
8541,8.55,4.1499999999999995,23.381173670772053
8542,8.55,4.25,24.41747509943559
8543,8.55,4.35,25.887857736498656
8544,8.55,4.45,27.725142625368388
8545,8.55,4.55,29.714134591750213
8546,8.55,4.65,32.53412771394089
8547,8.55,4.75,35.06279380464941
8548,8.55,4.85,35.964607449988144
8604,8.65,0.44999999999999996,19.560278464225803
8605,8.65,0.55,17.203866534829015
8606,8.65,0.65,15.983863263658536
8607,8.65,0.75,14.539041334728147
8608,8.65,0.8500000000000001,13.50059970279201
8609,8.65,0.95,12.79670142586089
8610,8.65,1.05,12.150823252827296
8611,8.65,1.1500000000000001,11.600012852543463
8612,8.65,1.25,11.282085797946552
8613,8.65,1.35,11.024872148686942
8614,8.65,1.45,10.705581988434268
8615,8.65,1.55,10.526556532542308
8616,8.65,1.6500000000000001,10.413038707175676
8617,8.65,1.75,10.450670260849307
8618,8.65,1.85,10.647199522077889
8619,8.65,1.9500000000000002,10.984146359329515
8620,8.65,2.05,11.437485150747385
8621,8.65,2.15,11.632249310467415
8622,8.65,2.25,11.676878635258053
8623,8.65,2.3499999999999996,11.623820136864019
8624,8.65,2.45,11.672815504640328
8625,8.65,2.55,11.578565524510108
8626,8.65,2.6500000000000004,11.49260812432203
8627,8.65,2.75,11.647366265428097
8628,8.65,2.8499999999999996,12.003366149075775
8629,8.65,2.9499999999999997,12.431839232233218
8630,8.65,3.05,12.802635818863784
8631,8.65,3.15,13.309704753155083
8632,8.65,3.25,14.048418489572775
8633,8.65,3.35,14.831540028418562
8634,8.65,3.4499999999999997,15.37893311008409
8635,8.65,3.55,16.028161720383718
8636,8.65,3.65,17.002609575895086
8637,8.65,3.75,18.325101972830037
8638,8.65,3.85,19.73405709572576
8639,8.65,3.95,20.99146898272897
8640,8.65,4.050000000000001,22.305632705023726
8641,8.65,4.1499999999999995,23.5492567712415
8642,8.65,4.25,24.573094559120605
8643,8.65,4.35,25.989018435827063
8644,8.65,4.45,27.71304630121705
8645,8.65,4.55,29.96126578868791
8646,8.65,4.65,32.74717348435355
8647,8.65,4.75,35.463876320030884
8704,8.75,0.44999999999999996,18.77626906658191
8705,8.75,0.55,16.567928204673077
8706,8.75,0.65,15.299631289120727
8707,8.75,0.75,14.168922054490398
8708,8.75,0.8500000000000001,13.21709354309024
8709,8.75,0.95,12.496728652587047
8710,8.75,1.05,11.934649982989491
8711,8.75,1.1500000000000001,11.48999692062684
8712,8.75,1.25,11.179495819349292
8713,8.75,1.35,10.945433026323157
8714,8.75,1.45,10.669499321950482
8715,8.75,1.55,10.528748400774862
8716,8.75,1.6500000000000001,10.431153645292024
8717,8.75,1.75,10.450370887177247
8718,8.75,1.85,10.66199764053913
8719,8.75,1.9500000000000002,11.066031782160147
8720,8.75,2.05,11.468784208130806
8721,8.75,2.15,11.755244825028829
8722,8.75,2.25,11.728807581924881
8723,8.75,2.3499999999999996,11.712557890410695
8724,8.75,2.45,11.735604355115495
8725,8.75,2.55,11.655093361767465
8726,8.75,2.6500000000000004,11.584940839020549
8727,8.75,2.75,11.728713098744691
8728,8.75,2.8499999999999996,12.125058008072331
8729,8.75,2.9499999999999997,12.612261411391872
8730,8.75,3.05,13.046103757819015
8731,8.75,3.15,13.558567433990408
8732,8.75,3.25,14.298314823476758
8733,8.75,3.35,14.975718176560967
8734,8.75,3.4499999999999997,15.551757355303257
8735,8.75,3.55,16.21536474860149
8736,8.75,3.65,17.20694732346844
8737,8.75,3.75,18.546873459561446
8738,8.75,3.85,19.919072148276456
8739,8.75,3.95,21.17192230241143
8740,8.75,4.050000000000001,22.42829876699804
8741,8.75,4.1499999999999995,23.632753362309593
8742,8.75,4.25,24.819895241862433
